product_id,product_name,category,price
059f827a-d382-4302-ba46-717dede2dd70,Authentic Badminton Racket Fez,Sports,3812.88
56f3bda9-19ff-47c3-af1d-b6ed4638bd68,Elegant Camera Kasbah,Electronics,3723.58
38a48749-69de-4991-9fb9-80a628df98ce,Pro Vacuum Cleaner Rabat,Home,2141.88
2b460981-11f5-48e0-94fc-70c444e9d7c1,Luxury Phone Marrakech,Electronics,4640.52
8d135133-5ed9-46b7-af2b-f6ace9b0b4cb,Premium Football Marrakech,Sports,1647.9
906c854d-ca50-4f3f-8a9f-cb594a1c8846,Premium Running Shoes Oasis,Sports,3065.38
99e31462-585e-48ef-ab62-5b1743463b89,Authentic Blender Atlas,Home,3779.27
30dec8ed-1cc1-4eed-baf6-4515b04a5394,Modern Science Fiction Book Casablanca,Books,2881.42
07963730-1d63-49e2-b008-00b441bdf987,Premium Tablet Oasis,Electronics,149.58
0d0168d5-29c8-434c-9f36-2c36d5bbf1e2,Premium Laptop Rabat,Electronics,4939.78
e19a346d-c912-4857-8f83-394e1ee974bc,Authentic Travel Guide Kasbah,Books,3260.48
dfd865e4-e8b8-4e50-a4a1-32a696a12161,Premium Camera Marrakech,Electronics,4561.35
83a3d98e-1c2a-482f-9611-24a9e4e875bc,Ultimate Basketball Rabat,Sports,588.13
a833c9b2-212f-44e1-9157-312994dd8513,Authentic Dumbbells Casablanca,Sports,4696.35
45da23e5-5695-4976-ba0e-ab5a568df031,Pro Yoga Mat Rabat,Sports,1657.42
74496e1d-2640-4d2a-97ea-969bc7296e5b,Modern Table Marrakech,Home,3290.18
9e9eb162-f2ad-4cc1-b20d-c4c2b2be7615,Elegant Sofa Rabat,Home,864.5
d43b8bed-78e7-479c-9cf0-86d4d7493223,Modern Smartwatch Marrakech,Electronics,4825.98
87d3f55b-b46d-4143-8096-6684e242b1ca,Premium Moroccan History Atlas,Books,1878.72
292a1787-756c-4843-a4e0-7c83f00b5972,Ultimate Camera Kasbah,Electronics,4428.47
ec0737ce-185b-4f4d-89ab-f2d164c5f380,Premium Tennis Racket Kasbah,Sports,3163.71
ae3acce8-c313-4406-8296-b884d5f99628,Eco-Friendly Badminton Racket Fez,Sports,4405.2
6187631d-3c9b-43b5-9ed2-91531b2e6c70,Traditional Badminton Racket Casablanca,Sports,1314.23
cfa4e47e-7d1a-4ba9-82c6-a1828af0fe3d,Traditional Mystery Novel Casablanca,Books,2246.04
9d55e306-bdf1-42a2-8d4f-204a44e966e3,Premium Scarf Fez,Clothing,4638.9
215ff8da-e29a-4df3-b213-0b11ca9d8514,Authentic Belt Fez,Clothing,4538.48
675513f7-e500-42d7-9fbe-58a8ca8dc2aa,Modern Badminton Racket Oasis,Sports,1592.27
256b2771-8dd1-4adb-a893-00b6c8fcbae6,Eco-Friendly Dress Rabat,Clothing,4552.56
d3554c3c-80b9-45af-8765-b0ab2d158fa9,Ultimate Laptop Rabat,Electronics,3910.13
5ce7f3f3-4d55-4fc5-a9f8-3c14fd399c61,Luxury Coffee Maker Kasbah,Home,1178.87
3830541f-581d-4089-8b3d-ed9362b0495c,Authentic Vacuum Cleaner Casablanca,Home,4537.13
c268e3f1-9dba-449b-af83-a0dd03f7267d,Authentic Tennis Racket Casablanca,Sports,2798.11
a98165af-8b09-4e3e-96bb-76788944ba95,Ultimate Blender Marrakech,Home,1385.82
1ea99414-71e9-49f5-93b5-66e8008965cf,Premium Speaker Fez,Electronics,2915.81
bc33d883-2a61-4c0f-9dd5-ed03ebad61bf,Eco-Friendly Chair Rabat,Home,3737.61
df8f77fa-ff8e-4c7f-94a8-6f55c6ab2f37,Pro Tablet Marrakech,Electronics,4433.95
69f923f6-8f78-413d-b3f7-cc726d785e26,Ultimate Basketball Marrakech,Sports,4034.6
3c53b520-8c87-4d00-aa2c-d795b5c73d50,Ultimate Self-Help Guide Rabat,Books,2805.55
40d5ddd8-447d-48a7-adc9-5ca08ef67216,Chic Cookbook Fez,Books,245.94
de1cde76-919f-44ea-bfc3-0b6dbafec12c,Chic Cookbook Casablanca,Books,751.29
30685203-b125-41b2-8514-035dcd720aed,Authentic Science Fiction Book Casablanca,Books,2943.33
e2952663-14c4-42a6-b42d-72ed9ee1b24a,Modern Blender Oasis,Home,2561.2
e6b0cba5-4217-4795-a8e5-3f69e7b51af7,Eco-Friendly Belt Atlas,Clothing,2335.61
0328aebc-e73e-4a1b-8ab8-b76526d68fc6,Ultimate Chair Kasbah,Home,3731.61
cb13796b-1a56-410e-a442-a8f21c9f9d80,Pro Headphones Marrakech,Electronics,4626.29
ab617e26-17a2-4199-9dfa-b906d9c46bc7,Eco-Friendly Jacket Fez,Clothing,4766.44
5be7e22d-4c49-438e-968c-11235b308d84,Luxury Tablet Casablanca,Electronics,2683.36
32bcb987-4a81-4c78-8062-82b0844fa22f,Luxury T-Shirt Rabat,Clothing,2948.23
5db8d23e-02aa-4af9-b865-a5727c5064bc,Ultimate Football Kasbah,Sports,780.39
3116b933-fb05-42ce-8b52-15d26a5e430f,Luxury Phone Oasis,Electronics,3426.07
6de72bfe-9b84-47b2-b711-22e7844a8a8e,Chic Moroccan History Atlas,Books,1047.41
6d9618ad-77c2-4e1e-aa20-bb2c632bfa2e,Ultimate Badminton Racket Atlas,Sports,2982.24
e833e0a5-d977-4d7d-bd97-446410429235,Authentic Sofa Casablanca,Home,2622.48
d337eb7d-23ac-4448-9c7b-5ffd9b24ef97,Elegant Chair Marrakech,Home,4514.23
cb8e77c6-6066-43f4-af5b-3d7cbb443d4f,Elegant Cookbook Casablanca,Books,3936.09
9642aa05-806e-4903-892f-0a02bdbb2e5d,Pro Phone Oasis,Electronics,1010.48
34ee1eff-1c5a-44a9-bfd8-a9ae6cadc221,Pro Phone Fez,Electronics,4653.29
6e3a513f-615d-4dad-b71e-563371b5caae,Modern Football Kasbah,Sports,1601.94
ce221151-d610-484d-a8a5-b71d9b78fd36,Modern Belt Oasis,Clothing,2653.35
882ac563-fe40-4ada-90c5-8264b5b4e137,Eco-Friendly Jacket Atlas,Clothing,4517.12
2b704644-6e5a-4c0d-aae4-52d3aa1021e0,Eco-Friendly Self-Help Guide Kasbah,Books,4320.46
658441ed-0c9a-499c-8d4c-09d722272836,Elegant Microwave Fez,Home,4318.02
d39f72cc-fbcb-4105-9bc7-003c9b299b66,Eco-Friendly Smartwatch Rabat,Electronics,3377.84
007c926e-9f33-4455-9e07-b9bf1a037d5d,Pro Tennis Racket Casablanca,Sports,4200.26
34be231a-6c42-4f71-8606-fc5b91e8374c,Ultimate Badminton Racket Casablanca,Sports,4548.78
c5374129-0f82-4401-a73f-dd16356ed6ad,Ultimate Football Rabat,Sports,268.61
9f1ac68c-7965-4fd2-a029-9f91a4a3d8eb,Traditional Table Marrakech,Home,3832.78
4eb5ba74-bb62-4ea7-bfbb-24320c0378ef,Pro Speaker Kasbah,Electronics,1659.68
feac6cb9-0feb-4478-92fa-35a3074641b0,Authentic Camera Atlas,Electronics,4818.94
9f77c0e0-d4bd-49c5-99ce-38c7052ee384,Elegant Tennis Racket Rabat,Sports,4604.9
a6ce2495-561b-4d66-95d3-0151f5a337b7,Ultimate Tablet Kasbah,Electronics,1600.58
0004f568-d3c8-4caf-a0bb-42bb2477e7bc,Premium Sofa Atlas,Home,2731.8
d4e55c32-e0be-4439-bf59-ce3ee3ba5967,Pro Dumbbells Fez,Sports,2772.95
541218bc-ffce-4231-828b-3ca2efb06d3b,Ultimate Coffee Maker Kasbah,Home,4975.68
dbead668-2624-42eb-92ab-006c741dcc97,Premium Mystery Novel Rabat,Books,4127.64
342dc33d-ac91-48fc-a40a-42f41faf6fe9,Luxury Biography Oasis,Books,152.12
21bb873f-9b85-4201-8c8d-ac057528e592,Luxury Headphones Marrakech,Electronics,4284.35
a84add93-f977-4724-9684-e490337d4d60,Pro Basketball Kasbah,Sports,2450.22
1fa6cca8-d822-4c10-a83d-5cab36401ba6,Traditional T-Shirt Atlas,Clothing,4281.71
7467ec0c-9768-4a43-883e-93965d405572,Luxury Table Atlas,Home,2782.52
e1958ad3-3aa2-4af9-8c5a-49038a2e9f29,Eco-Friendly Running Shoes Rabat,Sports,3783.5
b425fead-7f5a-4adb-b022-2735b7ce96fb,Traditional Smartwatch Fez,Electronics,2818.83
eebc8c37-9822-4dbf-9103-47a8500d59ce,Authentic Speaker Rabat,Electronics,4024.1
4032ea25-46a3-4051-8ee6-b474160de801,Premium Travel Guide Atlas,Books,2215.25
5939daf7-1346-4663-8d29-520f76670d0a,Chic Badminton Racket Marrakech,Sports,2361.24
32061db2-4c5a-4739-a5c7-6a8fdee123fa,Eco-Friendly Basketball Oasis,Sports,1232.11
7fdc99e1-964b-440e-81fd-033701937c74,Ultimate Headphones Marrakech,Electronics,1002.05
50b96103-9117-4d8f-84ba-7335bef8fdfc,Eco-Friendly Mystery Novel Rabat,Books,2506.52
8693b617-42cc-4744-95e6-e0a914743194,Premium Dress Atlas,Clothing,1184.29
f0da2c61-0b6c-4d13-b223-bba821c16fd1,Eco-Friendly Smartwatch Casablanca,Electronics,4088.2
776c03fe-3711-49cb-bdbb-c2f1f2cd842b,Luxury Chair Casablanca,Home,922.72
d37cb4c2-abdc-4964-8131-9f78fd3cf7b6,Pro Speaker Rabat,Electronics,4478.48
70f330c2-6d31-471f-8213-2d25f9bf0242,Eco-Friendly Dumbbells Rabat,Sports,2925.33
759e4a77-a519-469c-9836-9aafb0fa1b1f,Eco-Friendly Mystery Novel Oasis,Books,1285.57
3589e0a7-e65d-401e-b43b-823ada9252f2,Pro Cookbook Fez,Books,1486.37
816400c2-41f0-4da5-833f-3b630ff9deeb,Premium Tennis Racket Casablanca,Sports,3137.42
cdf150ff-882b-456c-b09f-0f915fb742ed,Pro Basketball Marrakech,Sports,955.49
372d89e9-4104-4533-8994-e88d30650770,Traditional Tennis Racket Rabat,Sports,2486.2
70de8bcf-7cbb-44cf-bb5b-44d09c132b9f,Authentic Badminton Racket Oasis,Sports,2571.98
52a3645e-66bd-4f99-885d-ebcbdf1157e6,Traditional Scarf Marrakech,Clothing,4883.97
bcdd3e04-0542-4622-ab4b-a622b8e6e738,Elegant Tablet Oasis,Electronics,3675.87
bda7e4ef-4e37-4b53-ac08-0a86bb870963,Eco-Friendly Sneakers Rabat,Clothing,2452.04
66487f46-52fa-4044-bb93-269cee9e3e99,Authentic Moroccan History Kasbah,Books,595.99
633673ae-c59d-47a1-b1ab-cb9f3915b1b8,Chic T-Shirt Marrakech,Clothing,4732.0
ab34a4d7-2ab5-4dec-b0d1-ed7c93001855,Pro Biography Atlas,Books,1395.88
d21be565-7961-4221-bd65-d6ee1c8e9901,Authentic Biography Marrakech,Books,4966.41
4f503dc6-eee1-45f8-bebe-fa01307ad5df,Authentic Yoga Mat Casablanca,Sports,1914.4
3ba1b5a4-e1f6-4e2c-9742-a0ba723db90e,Chic Headphones Casablanca,Electronics,1808.35
737b6712-566a-49ad-a991-ff85cb4aec02,Chic Running Shoes Fez,Sports,480.2
7e55ee3f-6314-4453-8837-27e37ac47074,Pro Sneakers Casablanca,Clothing,826.97
9321b2dc-5d53-441d-a9c6-ecf8260aadfb,Luxury Jeans Marrakech,Clothing,455.28
6083a076-a86d-4ecd-9d83-95f0b80fafa1,Traditional Scarf Fez,Clothing,4462.6
b9dc0c7e-b956-43cf-b875-ecc0ddc12243,Pro Dress Atlas,Clothing,4481.2
85525c70-8133-4648-98ad-85c125207d47,Authentic Self-Help Guide Oasis,Books,2786.66
d0e84d9a-8b89-494c-9193-6e2bf6a85471,Eco-Friendly Basketball Casablanca,Sports,2135.51
be09ec25-4957-433a-b83c-60d57fd7a1a8,Elegant Coffee Maker Marrakech,Home,102.67
47bb7fa3-b1cf-45c8-b04c-145dd96d94ac,Eco-Friendly Camera Fez,Electronics,831.58
f438c223-11bf-486d-ad96-fcd61484449a,Pro Speaker Oasis,Electronics,3153.79
3198b66b-7287-47bb-ab84-82b506e41b7f,Luxury Running Shoes Oasis,Sports,3006.1
ef63357c-9931-47de-8da6-99e87d24028b,Premium Laptop Casablanca,Electronics,2217.59
fc11fb94-446c-411d-a838-89c665a30561,Luxury Microwave Atlas,Home,4246.01
13e02b22-ad1e-464d-bd29-2b9a6417a5e8,Eco-Friendly Laptop Casablanca,Electronics,2481.9
4af9828f-5a80-483e-a8a6-253e5eb255be,Traditional Badminton Racket Atlas,Sports,2329.43
1ce1c566-d514-4d7f-b0cb-e0f8159b8eb3,Luxury Blender Casablanca,Home,53.79
456b74e3-c2f6-4fd5-869d-66bfc900e4b1,Eco-Friendly Running Shoes Kasbah,Sports,1925.7
26fb02a4-830b-426b-9aff-97f86dfd66a4,Authentic Sofa Marrakech,Home,3409.03
55e336fe-196b-47f3-806a-6bc1084af6e2,Eco-Friendly Coffee Maker Oasis,Home,4754.96
0420b1d7-9c73-46fb-9131-62826919120c,Elegant Sofa Casablanca,Home,1728.81
403ad3ac-6e83-41c0-b399-ec80befb9ec9,Luxury T-Shirt Rabat,Clothing,3651.31
726d17f8-7bb3-4d81-82a4-0b67016cb26c,Eco-Friendly Blender Casablanca,Home,94.1
4a3074f0-ed6e-469b-b9d5-1984b3c7e8ff,Chic Dress Rabat,Clothing,4250.52
7d0a36ad-8809-4581-a1f5-0756ea4e3e84,Luxury Microwave Marrakech,Home,462.71
6cb0b7e4-5025-4720-a18d-2739e7f100e9,Premium Speaker Marrakech,Electronics,2437.52
677fb30b-09d0-41c5-b0fd-71e5034c052f,Chic Self-Help Guide Marrakech,Books,2539.26
29c97d5a-6124-461e-86d9-7e1bc399bacc,Eco-Friendly Basketball Fez,Sports,1244.96
7e6e094c-13f3-48f8-9cf3-0f2af82ff732,Premium Biography Fez,Books,2150.9
9ce50b91-3413-4d69-8c3f-e9928ec79005,Ultimate Mystery Novel Kasbah,Books,1415.41
8f2cf3d3-015b-46ee-be80-b0bd5b90199c,Modern Dress Atlas,Clothing,384.18
81f569cd-2dcd-4e96-b4fa-d3b3a7f9af09,Ultimate Running Shoes Casablanca,Sports,3420.24
92809a0c-19d7-4187-9c15-a1fc635dbdf2,Ultimate Mystery Novel Atlas,Books,1465.65
7b63dfd8-6ef6-4d23-8e51-033745552522,Chic Phone Rabat,Electronics,1228.53
bc454943-e439-4406-8b8c-120680b0d43d,Premium Tennis Racket Fez,Sports,2985.77
b65e9df4-608a-44f0-8994-0168e6ae7af4,Pro Table Rabat,Home,1238.99
9720c282-b372-41c1-9b5e-6322735d4c2d,Ultimate Cookbook Atlas,Books,2060.0
991a2fda-f439-45c9-a7fd-d2095df24921,Eco-Friendly Mystery Novel Fez,Books,3616.4
94510a03-499e-484d-bd2e-c1c764274005,Elegant Jacket Kasbah,Clothing,2235.65
e9f57044-e2ab-4010-992b-10ac9c18cc2a,Ultimate Football Marrakech,Sports,3646.15
bc411ade-0b11-42a4-b2d3-8a1d647b1711,Premium Biography Marrakech,Books,4169.15
5145fb23-e1ac-4dda-a8db-501938f91697,Pro Tennis Racket Casablanca,Sports,1265.35
b9e8924d-39e8-4713-8f59-66d33dfa6c10,Pro Football Kasbah,Sports,2755.15
9eb5db4b-21b9-4077-8563-13a17850eb94,Chic Moroccan History Atlas,Books,3070.45
2bb6f757-d8e3-4170-b575-9d90f1494388,Premium Dumbbells Casablanca,Sports,4473.99
d93ce412-ddb5-412c-85ae-d4266c398062,Eco-Friendly Speaker Kasbah,Electronics,4514.04
e9b1ac32-53b2-4eb2-bdfa-1b5e4cc3cbf8,Ultimate Smartwatch Fez,Electronics,3621.74
f1f7db83-ed7a-441b-8711-595ba4315368,Pro Cookbook Rabat,Books,524.43
5ac7d0de-fc65-43d2-96b0-e89bea6f7eec,Luxury Running Shoes Atlas,Sports,2022.88
4ea1b55a-ca46-43e0-9d0b-974c564a5ff1,Premium Yoga Mat Kasbah,Sports,3669.37
ddfb1089-b684-4891-bb30-64608730c660,Modern Tennis Racket Rabat,Sports,3084.87
ed291480-7140-4e2f-9d01-ffed26f4839d,Luxury Smartwatch Marrakech,Electronics,4356.37
a0110c23-f6f8-4b8b-8517-06b15906854d,Eco-Friendly Science Fiction Book Oasis,Books,240.57
d49381d8-89ed-48aa-96e1-7bbe8d529edb,Premium Moroccan History Fez,Books,4815.25
0aabdd24-a8f0-4444-a7df-08a334594d21,Authentic Laptop Rabat,Electronics,4604.82
2b2b5801-fdb9-4649-be57-85d921b26db5,Chic Self-Help Guide Fez,Books,1605.63
73e1358d-4bf3-4a03-909e-73c96af0578f,Traditional Camera Kasbah,Electronics,2049.61
d889fefd-29c7-4f17-8936-ea88dc3989bf,Modern Football Fez,Sports,265.38
e7767a52-6053-461b-bec1-1298a17351c9,Authentic Belt Oasis,Clothing,3410.51
30723a41-4842-457f-864b-44cd7d0da67a,Luxury Badminton Racket Marrakech,Sports,2328.4
23875bc9-c406-4fd5-a84a-9ee405e52bb7,Luxury Jacket Oasis,Clothing,193.98
b411346c-2a3e-42a3-99f3-4478cb058cce,Luxury Chair Rabat,Home,4384.39
d9bd0160-7e9f-44b8-a40b-da4d70ccfc19,Pro Self-Help Guide Atlas,Books,3261.82
0c95543f-93c4-4115-9e98-6642f526b80f,Modern Sneakers Marrakech,Clothing,879.31
236eb75b-078d-4004-81cd-050060de5388,Ultimate Microwave Casablanca,Home,1985.2
627ab098-a8c7-43b4-ac71-32c67718877c,Authentic Jacket Atlas,Clothing,1168.69
1f435646-80f3-4c89-a53f-9566f3242473,Elegant Table Fez,Home,3035.91
087df661-589f-4fd4-8697-9f8b6e65d73a,Luxury Moroccan History Marrakech,Books,2591.35
5750f10e-2339-482c-9cba-c7f170173705,Pro Self-Help Guide Oasis,Books,3808.69
45ad5c00-fe14-43cf-9d5d-3be122a75eb5,Chic Phone Oasis,Electronics,200.92
9ce17701-dff5-495e-9392-834a29c9fdea,Elegant Chair Atlas,Home,530.57
08d82e24-ae23-41a5-9002-aeca8016832f,Modern Laptop Marrakech,Electronics,652.19
3a44bfa1-8876-4c27-b3e4-01d054390640,Eco-Friendly Coffee Maker Rabat,Home,2056.1
d10275a8-dd27-43fe-831c-7edba0f0393a,Ultimate Running Shoes Oasis,Sports,4866.06
6e046b57-b7c2-4406-b589-70a94739b85c,Traditional Phone Marrakech,Electronics,2559.81
6532bd90-c71b-474d-ae4b-a4790fe3c4dc,Traditional Sofa Oasis,Home,2090.73
db1d10b2-e51b-405c-b5e0-91c6a5d5eb67,Modern Biography Fez,Books,1853.02
d389e88b-fcb8-4bc5-aa07-d9e6717033e2,Elegant Moroccan History Atlas,Books,1617.18
60872ba7-3e81-4ee7-bca0-0249e8b234b6,Pro Microwave Kasbah,Home,337.94
3f8c78ad-3f33-4d66-b95b-52b504926d0d,Eco-Friendly Sneakers Marrakech,Clothing,3491.32
9e608ba4-806c-4712-8f26-5ab3c6a39e87,Luxury Travel Guide Kasbah,Books,529.8
c684e302-fb26-4448-9f9a-5b1b1cda193f,Traditional Belt Kasbah,Clothing,4070.5
f21a1499-a826-47d7-b727-30ae83c95aa3,Chic Camera Fez,Electronics,1526.62
0cfcd652-d2bf-447c-aa1a-52f57260a9f9,Modern Speaker Rabat,Electronics,1489.09
9b18440a-ec15-4d28-9ce1-e8e89eca40e0,Pro Jacket Fez,Clothing,1376.11
41b40389-9837-4957-b2a0-7c546f462709,Premium Tennis Racket Oasis,Sports,932.07
968c9f87-dd63-4bea-b2ea-7b87f2c1006b,Eco-Friendly Self-Help Guide Casablanca,Books,2369.84
0650b46a-945d-4ab9-aedc-609ab8084676,Elegant Speaker Marrakech,Electronics,360.75
aa4adf2f-b672-49dd-bb83-ea03f021b8c2,Eco-Friendly Table Kasbah,Home,3133.67
60799a10-b625-4d20-889c-e2a1b693a651,Eco-Friendly Science Fiction Book Rabat,Books,4441.08
59263755-905a-4bf5-b766-b0055424dbd9,Chic Self-Help Guide Marrakech,Books,4607.47
683126aa-aeaa-41f5-bcae-8dab146d0e1f,Eco-Friendly Vacuum Cleaner Casablanca,Home,941.95
914e6573-8e32-4c1d-9e3f-52fef1801548,Eco-Friendly Mystery Novel Casablanca,Books,3325.74
bde8e735-aacd-44a7-bc3a-68572baf676f,Modern Jacket Atlas,Clothing,403.2
1d0a96a3-53cf-4a90-97f3-ce0a71ae94a1,Premium Laptop Atlas,Electronics,3660.31
1205b67a-e82f-4a76-b697-32c1bbcf0776,Chic Moroccan History Kasbah,Books,1608.48
9ce6a9ab-de83-4f0d-87e5-c22f5a824912,Traditional Basketball Kasbah,Sports,1443.15
80e7a515-2ea1-48ce-859a-c8efaf04d554,Eco-Friendly Basketball Atlas,Sports,2845.33
addfad9e-ea2b-42c3-816d-f22d4b2cffae,Traditional Headphones Casablanca,Electronics,447.79
77d3f54f-3a65-4e64-afc9-bbbb9d838534,Premium Jacket Oasis,Clothing,4815.32
2dd916fe-ea51-42df-bfa1-47861efdc1dd,Ultimate Biography Atlas,Books,1235.79
a043571a-61a2-458f-8af2-a864533461c0,Premium Science Fiction Book Rabat,Books,4465.9
351cb9c0-5621-440d-a0be-0db6b2694566,Chic Smartwatch Oasis,Electronics,423.39
a2af6bdf-4368-481f-9212-4a6c87af9e1e,Traditional Vacuum Cleaner Casablanca,Home,2608.0
57d428ce-d951-4320-82db-b77fae1cdf7c,Pro Sneakers Kasbah,Clothing,4559.96
e5c088b2-2901-44cd-a53a-34d322ef57e9,Modern Football Casablanca,Sports,451.36
ce111495-809d-4a84-8084-cf2dc02be8fe,Traditional Jacket Fez,Clothing,3467.02
1dc72ab5-a946-488a-8729-9717d9d2120b,Elegant Coffee Maker Kasbah,Home,2303.94
dd9a2d91-6203-49f7-8997-f776285e1cd0,Pro Sneakers Oasis,Clothing,3202.41
00ac203b-5d10-4466-8296-34d4d53f160e,Luxury Speaker Casablanca,Electronics,4245.13
c7d6c614-6572-40e6-9756-1ed90ee384b5,Modern Badminton Racket Rabat,Sports,2432.3
7693459a-0d3b-425c-aeca-cff19802603b,Luxury Sneakers Rabat,Clothing,2490.01
6cdec756-7621-4a3b-85ac-3dc0002cad91,Authentic Tablet Kasbah,Electronics,601.19
40d66bb6-a721-4ae7-b75a-7f59985b4395,Pro Microwave Oasis,Home,755.81
11fad5ca-ef8b-420f-9086-9af7f6352364,Premium Sneakers Oasis,Clothing,3837.56
a568a11d-df0b-4468-9a2e-0dc85999b443,Eco-Friendly Headphones Rabat,Electronics,3760.52
4dce21cd-1eb9-4416-8c0e-89930f219e79,Modern Jacket Fez,Clothing,1383.26
cb4bec7a-af85-45c0-af03-8e55b4aadc12,Premium Smartwatch Casablanca,Electronics,2259.36
ee6d9e57-d707-4277-852a-3793053cbc58,Chic Dumbbells Marrakech,Sports,3626.69
f9874437-fa11-4698-8228-cfe55a734681,Modern Camera Casablanca,Electronics,4921.4
7eb32497-0220-402f-8e90-3a679bed3a5c,Traditional Badminton Racket Oasis,Sports,2622.44
c8b5963c-dac9-483e-95b2-12494569b4dd,Ultimate Coffee Maker Casablanca,Home,368.13
14b94415-3cc5-4deb-8365-5a7496296719,Modern Coffee Maker Casablanca,Home,4906.73
85ff8c14-6a7a-4fc1-8314-94082a0cc800,Eco-Friendly Dress Marrakech,Clothing,1140.11
088d614f-fa8b-450e-9544-a407d575cb08,Eco-Friendly Science Fiction Book Atlas,Books,359.7
b7f343b6-6a33-4dbe-815c-678ca600aa05,Modern Running Shoes Casablanca,Sports,3895.95
1e3323c6-938f-4741-8f8e-1a1cddace24c,Pro Tennis Racket Marrakech,Sports,3009.32
12795b6c-eb90-4f3d-83d5-4a13f632ed39,Luxury Chair Kasbah,Home,3805.49
abfc0fe0-1b46-4709-9b81-0741ee919de2,Premium Belt Kasbah,Clothing,539.26
c6b53d2f-6b44-4a73-b51c-005c60d1f81e,Elegant Sneakers Kasbah,Clothing,422.26
fa9bb5db-948e-4150-933b-1bbf119a0aa4,Chic Vacuum Cleaner Oasis,Home,2487.6
6aa74bcc-9dd1-4d27-b68b-9106423f69f9,Elegant Camera Marrakech,Electronics,4300.8
219593b7-d981-47e8-9dc6-2d4675265d4d,Chic Phone Marrakech,Electronics,2300.15
fad75ee3-8b08-4be2-b174-389e93ea9cef,Traditional Speaker Marrakech,Electronics,1076.05
0f726207-17c1-4889-8344-2fed6a010d98,Eco-Friendly Yoga Mat Atlas,Sports,3351.91
2901ca81-3493-4d60-9831-9285b8c937be,Authentic Coffee Maker Oasis,Home,2699.63
b8264e6b-964e-4442-8e6a-8555de5d83f0,Eco-Friendly Dumbbells Rabat,Sports,3603.8
089d32f7-6bed-41de-b8d0-924f94595284,Ultimate Yoga Mat Marrakech,Sports,2256.87
cb2e659f-e034-4745-b32d-94e7a623f6e5,Authentic Jeans Casablanca,Clothing,1448.88
f9772649-e128-434e-8640-c2c0bbba55cf,Premium Yoga Mat Rabat,Sports,991.78
2d8edb67-7577-4d7e-86b2-993fd13223ec,Authentic Table Fez,Home,3010.67
09a34d60-9d01-4b3a-9dfb-d3ba76dde1be,Luxury Moroccan History Kasbah,Books,1429.91
8d553825-4ce7-4f55-a4d5-ed022a690cb7,Elegant Speaker Rabat,Electronics,767.73
e2440e66-15cc-4dbc-8f4f-73e575cf359d,Premium Camera Oasis,Electronics,455.23
28626452-b611-49be-9283-29a21cf8a8c5,Eco-Friendly Belt Atlas,Clothing,2692.32
2f24a881-4e55-4260-8e96-0dd7a2a6f558,Ultimate Blender Casablanca,Home,2612.15
f254a581-7a87-463e-a1db-5ee6655cbca5,Modern Sneakers Oasis,Clothing,2492.96
e1b58bf8-09d5-4495-b102-2b5a47182099,Traditional Headphones Marrakech,Electronics,3446.13
f7cec552-391a-4252-98b1-6ae83f10d9e3,Chic Headphones Fez,Electronics,1037.22
350b46ce-be7c-4ae6-96f8-d05f549b6766,Ultimate Yoga Mat Fez,Sports,1406.88
642cdede-87f0-4df0-8611-0e7fa698da74,Chic Headphones Oasis,Electronics,1295.55
2edd75c5-fa0b-4909-af7e-f3417023aa8b,Eco-Friendly Belt Casablanca,Clothing,840.51
74ba8cdf-5554-4adf-af27-cc1e44dfb0e9,Luxury Microwave Marrakech,Home,4996.44
1d3e6b02-7085-4477-9e5e-61934c229533,Traditional Dress Kasbah,Clothing,3255.47
aa83fb65-c332-45d1-be90-6bf7a97752cf,Ultimate Basketball Rabat,Sports,2689.85
db9d0633-d531-402c-9669-22f3c66405f1,Ultimate Sofa Atlas,Home,4583.21
5e495fd1-f6bf-4cfb-9d2a-80df071f76f2,Ultimate Cookbook Marrakech,Books,2924.69
ba657db6-1e50-43b3-b23c-92564f71d902,Eco-Friendly Coffee Maker Rabat,Home,2681.18
9847f4d8-6729-4695-904f-f23f6c8f87c5,Authentic Badminton Racket Kasbah,Sports,234.67
d0eff6d6-f8a1-44a5-8338-c8afbc5294c0,Traditional Running Shoes Atlas,Sports,1076.56
36a81f08-6d96-44f3-9a23-b9a614d86bdf,Authentic Phone Casablanca,Electronics,1915.25
91a9b5b6-1122-4837-9093-5654726b9a34,Chic Tablet Marrakech,Electronics,1651.78
a19e45f7-4af2-44ec-ab19-0e49abab7b4b,Authentic Coffee Maker Oasis,Home,4178.41
0911191c-67d8-4f7e-b922-88bc7a864d4a,Modern Table Marrakech,Home,2438.74
393a017b-6692-4c73-ab04-916db459b026,Traditional Jeans Casablanca,Clothing,3844.7
bf01609c-a8c4-46a0-970a-04a826f2c908,Traditional Running Shoes Atlas,Sports,643.69
bd7d41f8-449b-47e0-a99a-8a8cdd890c0a,Pro Running Shoes Oasis,Sports,4923.98
5ce22f62-1721-4e6f-9f70-a2229424a266,Premium Cookbook Casablanca,Books,4838.68
74671ec7-bc0e-4c26-8340-88c2aa0c4e89,Traditional Scarf Marrakech,Clothing,3330.86
854456ad-2a4d-45f3-abf1-81853637fd8b,Elegant Travel Guide Marrakech,Books,3839.66
